year,state_po,county_name,county_fips,DEMOCRAT,REPUBLICAN
2004,OH,WOOD,39173.0,0.46413348909165536,0.5302939412117577
2004,OH,WYANDOT,39175.0,0.33565737051792827,0.6570083303151032
2004,OK,CHEROKEE,40021.0,0.4739995602462621,0.5260004397537379
2004,OK,CHOCTAW,40023.0,0.4544515240227312,0.5455484759772689
2004,OK,JACKSON,40065.0,0.2411408815903198,0.7588591184096802
2004,OK,JEFFERSON,40067.0,0.4060699193238571,0.593930080676143
2004,OK,MARSHALL,40095.0,0.3830489818381948,0.6169510181618052
2004,OK,WASHINGTON,40147.0,0.29308503822662624,0.7069149617733738
2004,OK,CLEVELAND,40027.0,0.3410009325458502,0.6589990674541498
2004,OK,GRANT,40053.0,0.22649742165807218,0.7735025783419278
2004,OK,LINCOLN,40081.0,0.2847780126849894,0.7152219873150105
2004,OK,LOGAN,40083.0,0.2979257174325399,0.7020742825674601
2004,OK,CUSTER,40039.0,0.2632518796992481,0.7367481203007519
2004,OK,GARFIELD,40047.0,0.24004125306175067,0.7599587469382493
2004,OK,KIOWA,40075.0,0.3512304250559284,0.6487695749440716
2004,OK,SEMINOLE,40133.0,0.39344262295081966,0.6065573770491803
2004,OK,BRYAN,40013.0,0.40006963788300837,0.5999303621169917
2004,OK,GRADY,40051.0,0.2969262906595046,0.7030737093404954
2004,OK,MCINTOSH,40091.0,0.4888888888888889,0.5111111111111111
2004,OK,MURRAY,40099.0,0.36755823986194996,0.6324417601380501
2004,OK,STEPHENS,40137.0,0.287824226292991,0.712175773707009
2004,OK,ADAIR,40001.0,0.34010354440461965,0.6598964555953803
2004,OK,DELAWARE,40041.0,0.35821373654536137,0.6417862634546386
2004,OK,BLAINE,40011.0,0.2764080524768152,0.7235919475231848
2004,OK,NOBLE,40103.0,0.2505630630630631,0.7494369369369369
2004,OK,COMANCHE,40031.0,0.36219570980959265,0.6378042901904073
2004,OK,ELLIS,40045.0,0.18990384615384615,0.8100961538461539
2004,OK,HARPER,40059.0,0.16096096096096096,0.8390390390390391
2004,OK,HASKELL,40061.0,0.44665664913598796,0.553343350864012
2004,OK,OSAGE,40113.0,0.41300230355771694,0.5869976964422831
2004,OK,OTTAWA,40115.0,0.4059382233218932,0.5940617766781068
2004,OK,PAWNEE,40117.0,0.36754587155963303,0.632454128440367
2004,OK,POTTAWATOMIE,40125.0,0.3341198313541949,0.6658801686458051
2004,OK,CARTER,40019.0,0.34681398841450334,0.6531860115854967
2004,OK,CADDO,40015.0,0.37628519265878735,0.6237148073412127
2004,OK,TEXAS,40139.0,0.15712960098979276,0.8428703990102072
2004,OK,PONTOTOC,40123.0,0.3487037537132055,0.6512962462867945
2004,OK,JOHNSTON,40069.0,0.3939742410303588,0.6060257589696412
2004,OK,ALFALFA,40003.0,0.17596405840509172,0.8240359415949082
2004,OK,ATOKA,40005.0,0.3824685534591195,0.6175314465408805
2004,OK,BEAVER,40007.0,0.11560918645387311,0.8843908135461269
2004,OK,BECKHAM,40009.0,0.2614759647935003,0.7385240352064997
2004,OK,CANADIAN,40017.0,0.22581320188797693,0.7741867981120231
2004,OK,CIMARRON,40025.0,0.12903225806451613,0.8709677419354839
2004,OK,COAL,40029.0,0.46287033474413236,0.5371296652558677
2004,OK,COTTON,40033.0,0.34015151515151515,0.6598484848484848
2004,OK,CRAIG,40035.0,0.39137230384495153,0.6086276961550484
2004,OK,CREEK,40037.0,0.34503249122563157,0.6549675087743684
2004,OK,DEWEY,40043.0,0.18125277654375832,0.8187472234562416
2004,OK,GARVIN,40049.0,0.32756030750198817,0.6724396924980118
2004,OK,GREER,40055.0,0.31983985765124556,0.6801601423487544
2004,OK,HARMON,40057.0,0.29697986577181207,0.7030201342281879
2004,OK,HUGHES,40063.0,0.42680874929893436,0.5731912507010656
2004,OK,KAY,40071.0,0.296692897698974,0.703307102301026
2004,OK,KINGFISHER,40073.0,0.15363800360793747,0.8463619963920626
2004,OK,LATIMER,40077.0,0.4341517857142857,0.5658482142857143
2004,OK,LE FLORE,40079.0,0.3868801652892562,0.6131198347107438
2004,OK,LOVE,40085.0,0.4012522828072006,0.5987477171927994
2004,OK,MAJOR,40093.0,0.14676141022137196,0.853238589778628
2004,OK,MAYES,40097.0,0.4107470821731145,0.5892529178268855
2004,OK,MCCLAIN,40087.0,0.2714938692592324,0.7285061307407676
2004,OK,MCCURTAIN,40089.0,0.33022588741484404,0.669774112585156
2004,OK,MUSKOGEE,40101.0,0.45418456097296905,0.5458154390270309
2004,OK,NOWATA,40105.0,0.3717805151175812,0.6282194848824189
2004,OK,OKFUSKEE,40107.0,0.40676779463243873,0.5932322053675613
2004,OK,OKLAHOMA,40109.0,0.35766195288175595,0.642338047118244
2004,OK,OKMULGEE,40111.0,0.46834075015893195,0.531659249841068
2004,OK,PAYNE,40119.0,0.34054819459896835,0.6594518054010317
2004,OK,PITTSBURG,40121.0,0.40094694931669,0.59905305068331
2004,OK,PUSHMATAHA,40127.0,0.4031686470710861,0.5968313529289139
2004,OK,ROGER MILLS,40129.0,0.21581920903954802,0.784180790960452
2004,OK,ROGERS,40131.0,0.3230335555916951,0.6769664444083049
2004,OK,SEQUOYAH,40135.0,0.4,0.6
2004,OK,TILLMAN,40141.0,0.3407772621809745,0.6592227378190255
2004,OK,TULSA,40143.0,0.35565612286732473,0.6443438771326753
2004,OK,WAGONER,40145.0,0.32427933989659324,0.6757206601034068
2004,OK,WASHITA,40149.0,0.26560951437066405,0.734390485629336
2004,OK,WOODS,40151.0,0.22742801366520254,0.7725719863347975
2004,OK,WOODWARD,40153.0,0.1905633250555483,0.8094366749444517
2004,OR,JACKSON,41029.0,0.4341563181947176,0.5530830128487411
2004,OR,JEFFERSON,41031.0,0.399630314232902,0.5868145409735058
2004,OR,MARION,41047.0,0.4449270554471181,0.5392727917974989
2004,OR,WASHINGTON,41067.0,0.5237172946893319,0.4635507634841856
2004,OR,BENTON,41003.0,0.5797529244561058,0.4036296053350825
2004,OR,COLUMBIA,41009.0,0.504193923827106,0.4763013203836738
2004,OR,GRANT,41023.0,0.19207091849298202,0.7889682344250185
2004,OR,LINCOLN,41041.0,0.5653854059609456,0.41767728674203497
2004,OR,POLK,41053.0,0.4363042069373609,0.5496914536898757
2004,OR,UNION,41061.0,0.32753901915822176,0.6567793475848805
2004,OR,LAKE,41037.0,0.20537772087067863,0.7782330345710627
2004,OR,DOUGLAS,41019.0,0.3289866142877928,0.6539356903826568
2004,OR,BAKER,41001.0,0.2895727252601284,0.6921629400044277
2004,OR,WHEELER,41069.0,0.2784090909090909,0.6954545454545454
2004,OR,LINN,41043.0,0.38315943198631847,0.6006802328932956
2004,OR,LANE,41039.0,0.5798022294912628,0.4035411465955066
2004,OR,SHERMAN,41055.0,0.3532608695652174,0.6286231884057971
2004,OR,COOS,41011.0,0.4314189796774774,0.5482584976919849
2004,OR,CURRY,41015.0,0.40784436284084696,0.5728572544730057
2004,OR,MORROW,41049.0,0.3280308508074235,0.658471920944806
2004,OR,CLACKAMAS,41005.0,0.48784102564102566,0.5009794871794871
2004,OR,CLATSOP,41007.0,0.541768087420374,0.4403645968201357
2004,OR,CROOK,41013.0,0.3008655855138792,0.6795343746890856
2004,OR,DESCHUTES,41017.0,0.42106471477960244,0.5639179991356957
2004,OR,GILLIAM,41021.0,0.3251318101933216,0.663444639718805
2004,OR,HARNEY,41025.0,0.22663425175580768,0.7603997839005943
2004,OR,HOOD RIVER,41027.0,0.5666903337052439,0.41829800182574295
2004,OR,JOSEPHINE,41033.0,0.3598817267888823,0.6207214665878179
2004,OR,KLAMATH,41035.0,0.26222433761700775,0.7213390448992544
2004,OR,MALHEUR,41045.0,0.23759911488106214,0.7489397012723584
2004,OR,MULTNOMAH,41051.0,0.7157135215912036,0.27141061059736304
2004,OR,TILLAMOOK,41057.0,0.4838362841373378,0.5019711848613002
2004,OR,UMATILLA,41059.0,0.3375123470860877,0.6484309702910113
2004,OR,WALLOWA,41063.0,0.28069011280690115,0.6927670869276709
2004,OR,WASCO,41065.0,0.4741709715047492,0.5098316947175471
2004,OR,YAMHILL,41071.0,0.41697119263442645,0.5656826918513597
2004,PA,BUTLER,42019.0,0.3522388059701492,0.6433596722270998
2004,PA,FAYETTE,42051.0,0.532290200522785,0.45780247500319887
2004,PA,FRANKLIN,42055.0,0.2827775785825266,0.7139783844695999
2004,PA,GREENE,42059.0,0.4930292322518471,0.5002248634757469
2004,PA,JEFFERSON,42065.0,0.310480572597137,0.6835889570552147
2004,PA,LAWRENCE,42073.0,0.4923115878642788,0.5049951659684176
2004,PA,MONROE,42089.0,0.496379255262504,0.49645025025735684
2004,PA,MONTGOMERY,42091.0,0.555688191175477,0.43980219774719653
2004,PA,PERRY,42099.0,0.2791475781129356,0.7164770679981469
2004,PA,PIKE,42103.0,0.4064040565284755,0.5842527818207428
2004,PA,WASHINGTON,42125.0,0.5014192582426151,0.4956798402944571
2004,PA,COLUMBIA,42037.0,0.397446871859764,0.5974170977706651
2004,PA,CRAWFORD,42039.0,0.4178539742184646,0.5731694587965137
2004,PA,FULTON,42057.0,0.23520969542337744,0.7609631637697337
2004,PA,UNION,42119.0,0.35353222105067295,0.6409477144452025
2004,PA,ADAMS,42001.0,0.325944870701904,0.668916358814057
2004,PA,BRADFORD,42015.0,0.33486667706221734,0.6604553251208483
2004,PA,WARREN,42123.0,0.4173714522907695,0.5706947543195143
2004,PA,WAYNE,42127.0,0.3669140073746984,0.6242545636636774
2004,PA,CLINTON,42035.0,0.4169112908999785,0.5752845994129019
2004,PA,DELAWARE,42045.0,0.5714561851141148,0.42322993765331873
2004,PA,CUMBERLAND,42041.0,0.35753473727870894,0.6376953677343942
2004,PA,MERCER,42085.0,0.48155690016290437,0.5102590954929797
2004,PA,SULLIVAN,42113.0,0.36925418569254187,0.6258751902587519
2004,PA,ELK,42047.0,0.45374570446735396,0.5410309278350516
2004,PA,CAMERON,42023.0,0.33000831255195345,0.6645885286783042
2004,PA,SOMERSET,42111.0,0.34917613790853225,0.6471803795747457
2004,PA,YORK,42133.0,0.3553375095526834,0.6374219747976505
2004,PA,CARBON,42025.0,0.48808050153735577,0.499900171704668
2004,PA,NORTHAMPTON,42095.0,0.5005996528325706,0.48999526589869025
2004,PA,LANCASTER,42071.0,0.3359032529216642,0.6579551514384621
2004,PA,ERIE,42049.0,0.5394922874072662,0.4557022351427346
2004,PA,TIOGA,42117.0,0.30943031130840587,0.6840248136133401
2004,PA,WYOMING,42131.0,0.38824812967581046,0.6064526184538653
2004,PA,BEAVER,42007.0,0.5105944780296331,0.48357825618162653
2004,PA,ALLEGHENY,42003.0,0.5715410035183719,0.4212828191594019
2004,PA,ARMSTRONG,42005.0,0.38669325015274786,0.6085796057497508
2004,PA,BEDFORD,42009.0,0.26526742801710834,0.7322192336522775
2004,PA,BERKS,42011.0,0.46392116094281005,0.529658878817171
2004,PA,BLAIR,42013.0,0.3341762338956772,0.659880394255971
2004,PA,BUCKS,42017.0,0.5110375966180554,0.4829933461740501
2004,PA,CAMBRIA,42021.0,0.4865562904020423,0.5083080781690876
2004,PA,CENTRE,42027.0,0.4783122967020995,0.5156646382270088
2004,PA,CHESTER,42029.0,0.47529059062571755,0.520034831884171
2004,PA,CLARION,42031.0,0.3520135009310987,0.6437965549348231
2004,PA,CLEARFIELD,42033.0,0.39488213127683813,0.5998013612596033
2004,PA,DAUPHIN,42043.0,0.45623226189690447,0.5387103161507492
2004,PA,FOREST,42053.0,0.3843762145355616,0.6105713175281772
2004,PA,HUNTINGDON,42061.0,0.32556207774947393,0.6715029349872632
2004,PA,INDIANA,42063.0,0.43674133745310084,0.5587618627234606
2004,PA,JUNIATA,42067.0,0.27953228063162106,0.7139716170297822
2004,PA,LACKAWANNA,42069.0,0.5629707330441603,0.42304312080061235
2004,PA,LEBANON,42075.0,0.3253211173987245,0.6662894098625707
2004,PA,LEHIGH,42077.0,0.5096112095167861,0.4835585942615324
2004,PA,LUZERNE,42079.0,0.5114608757020613,0.4774972799717705
2004,PA,LYCOMING,42081.0,0.31331295330576037,0.6785550160842374
2004,PA,MCKEAN,42083.0,0.36118443704808906,0.6278549294158154
2004,PA,MIFFLIN,42087.0,0.2909772646113558,0.6978931079633377
2004,PA,MONTOUR,42093.0,0.3496852046169989,0.6431007345225603
2004,PA,NORTHUMBERLAND,42097.0,0.39322453815909947,0.5995044972262616
2004,PA,PHILADELPHIA,42101.0,0.8043761098641237,0.19300546383233763
2004,PA,POTTER,42105.0,0.2848530519969857,0.7083647324792766
2004,PA,SCHUYLKILL,42107.0,0.44785426465856687,0.5460478940998024
2004,PA,SNYDER,42109.0,0.2901955549622906,0.7051992257892278
2004,PA,SUSQUEHANNA,42115.0,0.38608193277310926,0.6078256302521008
2004,PA,VENANGO,42121.0,0.3814193330233738,0.6116911112050383
2004,PA,WESTMORELAND,42129.0,0.43523078300577517,0.5600964766978556
2004,RI,WASHINGTON,44009.0,0.5549883173830938,0.42462311557788945
2004,RI,KENT,44003.0,0.5502171064463914,0.4329153927185838
2004,RI,BRISTOL,44001.0,0.5854844592130324,0.3993597276816469
2004,RI,NEWPORT,44005.0,0.5699977687978779,0.41207824082108235
2004,RI,PROVIDENCE,44007.0,0.6270313102140318,0.3565190281752956
2004,SC,CALHOUN,45017.0,0.4903887845064316,0.49833791010261597
2004,SC,CHEROKEE,45021.0,0.34551672544619,0.6460403975633215
2004,SC,LEE,45061.0,0.6280070904026336,0.36730817928589515
2004,SC,MARION,45067.0,0.5750351669504701,0.4137854445842896
2004,SC,PICKENS,45077.0,0.25393729943223897,0.7346087385830659
2004,SC,SUMTER,45085.0,0.5052293057319677,0.4884468826851877
2004,SC,UNION,45087.0,0.43874643874643876,0.5523713759007877
2004,SC,FAIRFIELD,45039.0,0.6109167991520933,0.3742448330683625
2004,SC,JASPER,45053.0,0.5609114811568799,0.4284253578732106
2004,SC,LAURENS,45059.0,0.38629401149859416,0.6070754123127282
2004,SC,OCONEE,45073.0,0.3049179137004213,0.6832413191922126
2004,SC,RICHLAND,45079.0,0.5701227942989963,0.4201164415811541
2004,SC,ANDERSON,45007.0,0.31978307221655694,0.669864960909737
2004,SC,GREENWOOD,45047.0,0.3819639962460541,0.6084805050763586
2004,SC,DORCHESTER,45035.0,0.3565844567611395,0.6294261442021444
2004,SC,YORK,45091.0,0.3451931434433821,0.6445334207264074
2004,SC,BEAUFORT,45013.0,0.38933647144021,0.6034398479225129
2004,SC,LANCASTER,45057.0,0.3666282309983665,0.6205438647064476
2004,SC,CHESTER,45023.0,0.49364822235484696,0.49433029243754795
2004,SC,ABBEVILLE,45001.0,0.44221662468513856,0.5477078085642317
2004,SC,AIKEN,45003.0,0.33280104888052175,0.6568446177637329
2004,SC,ALLENDALE,45005.0,0.7142857142857143,0.27429685324422165
2004,SC,BAMBERG,45009.0,0.6363485752153745,0.35420808482438704
2004,SC,BARNWELL,45011.0,0.4584916522740357,0.5303396660909614
2004,SC,BERKELEY,45015.0,0.3804900164346298,0.606456731586603
2004,SC,CHARLESTON,45019.0,0.4677220575721119,0.5156914815575574
2004,SC,CHESTERFIELD,45025.0,0.47896647448216956,0.5161933233682112
2004,SC,CLARENDON,45027.0,0.5368939393939394,0.45916666666666667
2004,SC,COLLETON,45029.0,0.4749042960442365,0.5149581738267404
2004,SC,DARLINGTON,45031.0,0.4647206725858411,0.5270684371807968
2004,SC,DILLON,45033.0,0.5232268543584191,0.46572820790471037
2004,SC,EDGEFIELD,45037.0,0.4156577057254258,0.575723373691771
2004,SC,FLORENCE,45041.0,0.432778282369563,0.5588656776667675
2004,SC,GEORGETOWN,45043.0,0.44937057601831054,0.5343110244564065
2004,SC,GREENVILLE,45045.0,0.32782098286472433,0.6603033767095295
2004,SC,HAMPTON,45049.0,0.6027944111776448,0.38635229540918165
2004,SC,HORRY,45051.0,0.36322175372171067,0.6201457951737618
2004,SC,KERSHAW,45055.0,0.3715906611389919,0.6179358498799913
2004,SC,LEXINGTON,45063.0,0.2717805462796472,0.7185118588920284
2004,SC,MARLBORO,45069.0,0.5822429906542056,0.39988317757009345
2004,SC,MCCORMICK,45065.0,0.5169855525185475,0.4677860210855135
2004,SC,NEWBERRY,45071.0,0.36127004593440243,0.6168103795632203
2004,SC,ORANGEBURG,45075.0,0.6574912149930785,0.33795655414758813
2004,SC,SALUDA,45081.0,0.3960147796252309,0.5987067827922935
2004,SC,SPARTANBURG,45083.0,0.3475991649269311,0.6408152297484446
2004,SC,WILLIAMSBURG,45089.0,0.6498060066101451,0.34451789050150883
2004,SD,CLAY,46027.0,0.5402542372881356,0.438722294654498
2004,SD,JACKSON,46071.0,0.3996852871754524,0.5712037765538945
2004,SD,LAWRENCE,46081.0,0.3319562785093382,0.6445477235562441
2004,SD,MARSHALL,46091.0,0.46489001692047377,0.5253807106598984
2004,SD,CLARK,46025.0,0.3760206274172755,0.6166738289643318
2004,SD,GRANT,46051.0,0.3992665036674817,0.5848410757946211
2004,SD,LINCOLN,46083.0,0.33417320989101135,0.6539903902496191
2004,SD,UNION,46127.0,0.42565266742338254,0.5656923950056754
2004,SD,BUTTE,46019.0,0.23624443924139546,0.7412783891360337
2004,SD,LAKE,46079.0,0.41767937406359246,0.5591809555518562
2004,SD,CUSTER,46033.0,0.2955390334572491,0.6789033457249071
2004,SD,DOUGLAS,46043.0,0.19532803180914513,0.7932405566600398
2004,SD,JONES,46075.0,0.18688981868898186,0.7880055788005579
2004,SD,TURNER,46125.0,0.3405047579644187,0.6379809681423252
2004,SD,BROWN,46013.0,0.427065971288779,0.558417119199957
2004,SD,MCPHERSON,46089.0,0.233692210259658,0.747308423052565
2004,SD,MEADE,46093.0,0.2556502086230876,0.7255737134909597
2004,SD,CAMPBELL,46021.0,0.2492179353493222,0.7382690302398331
2004,SD,TODD,46121.0,0.7216231555051078,0.2522701475595914
2004,SD,PENNINGTON,46103.0,0.3160692047678349,0.6666073652375022
2004,SD,SHANNON,46113.0,0.8462268628381585,0.12482202183198861
2004,SD,HYDE,46069.0,0.2877777777777778,0.7011111111111111
2004,SD,BUFFALO,46017.0,0.7170035671819263,0.26516052318668254
2004,SD,DEUEL,46039.0,0.398424543946932,0.5829187396351575
2004,SD,PERKINS,46105.0,0.23055708769994485,0.7330391616105901
2004,SD,HARDING,46063.0,0.11533742331288344,0.8638036809815951
2004,SD,DEWEY,46041.0,0.6263650546021841,0.359204368174727
2004,SD,HUGHES,46065.0,0.30526315789473685,0.681041312959819
2004,SD,POTTER,46107.0,0.2861557478368356,0.7064276885043264
2004,SD,AURORA,46003.0,0.3759854457246816,0.6118859915100061
2004,SD,BEADLE,46005.0,0.4060141509433962,0.5798349056603773
2004,SD,BENNETT,46007.0,0.4656441717791411,0.5110429447852761
2004,SD,BON HOMME,46009.0,0.37940140845070425,0.6053403755868545
2004,SD,BROOKINGS,46011.0,0.40695327102803736,0.5728598130841122
2004,SD,BRULE,46015.0,0.39558767592240396,0.5872955496386458
2004,SD,CHARLES MIX,46023.0,0.44914547728220094,0.5327219674864527
2004,SD,CODINGTON,46029.0,0.376676339110658,0.6099913732256294
2004,SD,CORSON,46031.0,0.5638051044083526,0.4176334106728538
2004,SD,DAVISON,46035.0,0.3644995531724754,0.6212019660411081
2004,SD,DAY,46037.0,0.5132768361581921,0.47203389830508474
2004,SD,EDMUNDS,46045.0,0.3424350940017905,0.6418979409131602
2004,SD,FALL RIVER,46047.0,0.3448634590377113,0.6275682704811444
2004,SD,FAULK,46049.0,0.30533235938641345,0.6902848794740687
2004,SD,GREGORY,46053.0,0.319324430479183,0.6618224666142969
2004,SD,HAAKON,46055.0,0.17661290322580644,0.8120967741935484
2004,SD,HAMLIN,46057.0,0.33709730986383263,0.6462969113251411
2004,SD,HAND,46059.0,0.30544124371284864,0.6776406035665294
2004,SD,HANSON,46061.0,0.34651162790697676,0.6413953488372093
2004,SD,HUTCHINSON,46067.0,0.2838196286472148,0.6990595611285266
2004,SD,JERAULD,46073.0,0.38996763754045305,0.5954692556634305
2004,SD,KINGSBURY,46077.0,0.3858659588586596,0.5985401459854015
2004,SD,LYMAN,46085.0,0.44948453608247424,0.5304123711340206
2004,SD,MCCOOK,46087.0,0.3671660042800367,0.6166309996942831
2004,SD,MELLETTE,46095.0,0.3877551020408163,0.5939849624060151
2004,SD,MINER,46097.0,0.43605442176870746,0.5510204081632653
2004,SD,MINNEHAHA,46099.0,0.41624587798845836,0.5692111500412201
2004,SD,MOODY,46101.0,0.46624166908142567,0.5186902347145755
2004,SD,ROBERTS,46109.0,0.5072260136491369,0.4809313528703332
2004,SD,SANBORN,46111.0,0.4074333800841515,0.5729312762973352
2004,SD,SPINK,46115.0,0.39162692103868574,0.5985691573926868
2004,SD,STANLEY,46117.0,0.2858903265557609,0.6956253850893407
2004,SD,SULLY,46119.0,0.21919302071973829,0.7655398037077427
2004,SD,TRIPP,46123.0,0.299537750385208,0.687211093990755
2004,SD,WALWORTH,46129.0,0.30486111111111114,0.6829861111111111
2004,SD,YANKTON,46135.0,0.40619307832422585,0.5754961173425367
2004,SD,ZIEBACH,46137.0,0.5743727598566308,0.40053763440860213
2004,TN,BLOUNT,47009.0,0.308807226442209,0.6824060767809484
2004,TN,CLAY,47027.0,0.49910501193317425,0.49134844868735084
2004,TN,COFFEE,47031.0,0.408752604941947,0.5847474446759948
2004,TN,DEKALB,47041.0,0.48027324689809003,0.5137320507458525
2004,TN,FAYETTE,47047.0,0.3863960355712443,0.6082411241599348
2004,TN,FRANKLIN,47051.0,0.4567662565905097,0.534622144112478
2004,TN,GREENE,47059.0,0.31544762535164655,0.6773953334436538
2004,TN,HENRY,47079.0,0.47066557107641743,0.5207066557107641
2004,TN,HOUSTON,47083.0,0.5917060951850821,0.4002226551628166
2004,TN,JACKSON,47087.0,0.5930324623911323,0.4006334125098971
2004,TN,JEFFERSON,47089.0,0.3178357645144418,0.6751322136339861
2004,TN,LAUDERDALE,47097.0,0.5152632185232117,0.47966824098606153
2004,TN,LAWRENCE,47099.0,0.39589213861029365,0.597681820911657
2004,TN,MACON,47111.0,0.36844229217110575,0.6281947807371536
2004,TN,MADISON,47113.0,0.4354584249321091,0.5605069184016552
2004,TN,MARION,47115.0,0.48277062304211626,0.5100939784197702
2004,TN,MARSHALL,47117.0,0.4448422044276967,0.5487517663683467
2004,TN,MONROE,47123.0,0.34392078698643347,0.6502282517842217
2004,TN,MONTGOMERY,47125.0,0.40961715160796325,0.5842776927003573
2004,TN,MORGAN,47129.0,0.3972826086956522,0.5979619565217391
2004,TN,PERRY,47135.0,0.5015883100381194,0.48284625158831
2004,TN,SHELBY,47157.0,0.5745984919485388,0.41958922637812046
2004,TN,WASHINGTON,47179.0,0.33205139605192957,0.6606793526587231
2004,TN,BENTON,47005.0,0.5456981664315937,0.4458392101551481
2004,TN,BRADLEY,47011.0,0.26460432866406536,0.7282373747298094
2004,TN,CARROLL,47017.0,0.4313058273075287,0.5617184176945981
2004,TN,JOHNSON,47091.0,0.2794935145151328,0.7152563310685608
2004,TN,LINCOLN,47103.0,0.36499397832195907,0.6284223203532717
2004,TN,POLK,47139.0,0.40662785490371695,0.5856097925063443
2004,TN,SCOTT,47151.0,0.4045371098872279,0.5911355887752426
2004,TN,SEVIER,47155.0,0.2783415201654602,0.7150659255429163
2004,TN,UNION,47173.0,0.37615499254843515,0.6177347242921013
2004,TN,VAN BUREN,47175.0,0.5153452685421995,0.47698209718670076
2004,TN,WHITE,47185.0,0.4368021908573836,0.5548767642721719
2004,TN,LAKE,47095.0,0.4383966244725738,0.5556962025316455
2004,TN,HAMILTON,47065.0,0.4184330315717177,0.5736612524933693
2004,TN,PUTNAM,47141.0,0.39947741129246034,0.5914719581929034
2004,TN,DECATUR,47039.0,0.4648493543758967,0.5259274441483911
2004,TN,HANCOCK,47067.0,0.3043137254901961,0.6886274509803921
2004,TN,STEWART,47161.0,0.5122693892172667,0.47913308257209386
2004,TN,WARREN,47177.0,0.47262748367375296,0.5211893844657496
2004,TN,WAYNE,47181.0,0.3260905900050142,0.6682266421527662
2004,TN,GRUNDY,47061.0,0.5661182205971969,0.4269754214909608
2004,TN,HARDIN,47071.0,0.38517179023508136,0.6115129596142255
2004,TN,LEWIS,47101.0,0.4336037997229369,0.5578864041163665
2004,TN,CUMBERLAND,47035.0,0.35228907506135226,0.6406871456376407
2004,TN,HENDERSON,47077.0,0.3415213946117274,0.6522385103011094
2004,TN,KNOX,47093.0,0.36997895327627334,0.6210354988073523
2004,TN,WILLIAMSON,47187.0,0.2729306206567224,0.7214270455030977
2004,TN,GIBSON,47053.0,0.4427389562412196,0.5513294136011239
2004,TN,SULLIVAN,47163.0,0.31352439375059904,0.6793507779801271
2004,TN,TIPTON,47167.0,0.34040688287124604,0.654057295751257
2004,TN,ANDERSON,47001.0,0.4070450097847358,0.5842434189760748
2004,TN,SMITH,47159.0,0.5163022631377062,0.4779439969313387
2004,TN,SUMNER,47165.0,0.34629859955741493,0.6483871488798074
2004,TN,WILSON,47189.0,0.34358038871247437,0.650766840078373
2004,TN,CAMPBELL,47013.0,0.43653491996033433,0.5566652500354158
2004,TN,CARTER,47019.0,0.28652138821630346,0.7067975966281052
2004,TN,HICKMAN,47081.0,0.49140814208280476,0.5027101833698535
2004,TN,ROBERTSON,47147.0,0.3895493502902958,0.6054346538172913
2004,TN,CLAIBORNE,47025.0,0.3827101916872272,0.6117859176314291
2004,TN,HUMPHREYS,47085.0,0.5755164891569358,0.41845245733350445
2004,TN,DAVIDSON,47037.0,0.5476859418640736,0.44530050687907313
2004,TN,HAYWOOD,47075.0,0.5775039745627981,0.4160042395336513
2004,TN,MOORE,47127.0,0.39091236927515327,0.6011539848539488
2004,TN,RUTHERFORD,47149.0,0.37491408934707904,0.6184263538333926
2004,TN,MEIGS,47121.0,0.3861050593076737,0.6049382716049383
2004,TN,BEDFORD,47003.0,0.3841267523364486,0.6095210280373832
2004,TN,CHESTER,47023.0,0.3465142131173575,0.6488804192472606
2004,TN,BLEDSOE,47007.0,0.4014583333333333,0.5935416666666666
2004,TN,CANNON,47015.0,0.4591183464422901,0.5346625205780136
2004,TN,CHEATHAM,47021.0,0.3770147161878066,0.6164235204179143
2004,TN,COCKE,47029.0,0.31964880903991544,0.6739289488659459
2004,TN,CROCKETT,47033.0,0.42957130358705164,0.5667541557305337
2004,TN,DICKSON,47043.0,0.4455738215008038,0.547477052325883
2004,TN,DYER,47045.0,0.38286624665073504,0.6117025128539358
2004,TN,FENTRESS,47049.0,0.35388059701492536,0.6407462686567165
2004,TN,GILES,47055.0,0.4570908460471567,0.5341539528432733
2004,TN,GRAINGER,47057.0,0.3413953488372093,0.651827242524917
2004,TN,HAMBLEN,47063.0,0.3329746211102143,0.6606133979015335
2004,TN,HARDEMAN,47069.0,0.5432039762951635,0.4494360542917224
2004,TN,HAWKINS,47073.0,0.33035096391497776,0.6646070192782996
2004,TN,LOUDON,47105.0,0.28728224750780385,0.7069278018326453
2004,TN,MAURY,47119.0,0.41204289615666423,0.5826616931992273
2004,TN,MCMINN,47107.0,0.32718484360242234,0.6654814156342019
2004,TN,MCNAIRY,47109.0,0.41324062877871826,0.5831318016928658
2004,TN,OBION,47131.0,0.40997414111562613,0.580642777983007
2004,TN,OVERTON,47133.0,0.5309048178613396,0.46310223266745004
2004,TN,PICKETT,47137.0,0.39054820415879016,0.6049149338374291
2004,TN,RHEA,47143.0,0.33188366403914105,0.6603243635045756
2004,TN,ROANE,47145.0,0.37293672627235214,0.6199707702888583
2004,TN,SEQUATCHIE,47153.0,0.3986350863107186,0.5921316740264954
2004,TN,TROUSDALE,47169.0,0.5799373040752351,0.41191222570532915
2004,TN,UNICOI,47171.0,0.31809038487327346,0.6739975861606544
2004,TN,WEAKLEY,47183.0,0.413905566674079,0.5793491957601364
